degraded_path,gt_path,resolution_pair,source_id
data/raw/train/NoisyLR/001712.npy,data/raw/train/GT/001712.npy,128->256,cluster_2
data/raw/train/NoisyLR/001713.npy,data/raw/train/GT/001713.npy,128->256,cluster_2
data/raw/train/NoisyLR/001716.npy,data/raw/train/GT/001716.npy,128->256,cluster_1
data/raw/train/NoisyLR/001717.npy,data/raw/train/GT/001717.npy,128->256,cluster_1
data/raw/train/NoisyLR/001718.npy,data/raw/train/GT/001718.npy,128->256,cluster_1
data/raw/train/NoisyLR/001719.npy,data/raw/train/GT/001719.npy,128->256,cluster_1
data/raw/train/NoisyLR/001720.npy,data/raw/train/GT/001720.npy,128->256,cluster_1
data/raw/train/NoisyLR/001721.npy,data/raw/train/GT/001721.npy,128->256,cluster_0
data/raw/train/NoisyLR/001722.npy,data/raw/train/GT/001722.npy,128->256,cluster_0
data/raw/train/NoisyLR/001723.npy,data/raw/train/GT/001723.npy,128->256,cluster_0
data/raw/train/NoisyLR/001724.npy,data/raw/train/GT/001724.npy,128->256,cluster_0
data/raw/train/NoisyLR/001725.npy,data/raw/train/GT/001725.npy,128->256,cluster_1
data/raw/train/NoisyLR/001726.npy,data/raw/train/GT/001726.npy,128->256,cluster_1
data/raw/train/NoisyLR/001727.npy,data/raw/train/GT/001727.npy,128->256,cluster_1
data/raw/train/NoisyLR/001728.npy,data/raw/train/GT/001728.npy,128->256,cluster_0
data/raw/train/NoisyLR/001729.npy,data/raw/train/GT/001729.npy,128->256,cluster_1
data/raw/train/NoisyLR/001733.npy,data/raw/train/GT/001733.npy,128->256,cluster_0
data/raw/train/NoisyLR/001734.npy,data/raw/train/GT/001734.npy,128->256,cluster_0
data/raw/train/NoisyLR/001735.npy,data/raw/train/GT/001735.npy,128->256,cluster_0
data/raw/train/NoisyLR/001736.npy,data/raw/train/GT/001736.npy,128->256,cluster_2
data/raw/train/NoisyLR/001737.npy,data/raw/train/GT/001737.npy,128->256,cluster_0
data/raw/train/NoisyLR/001738.npy,data/raw/train/GT/001738.npy,128->256,cluster_0
data/raw/train/NoisyLR/001739.npy,data/raw/train/GT/001739.npy,128->256,cluster_0
data/raw/train/NoisyLR/001740.npy,data/raw/train/GT/001740.npy,128->256,cluster_0
data/raw/train/NoisyLR/001741.npy,data/raw/train/GT/001741.npy,128->256,cluster_0
data/raw/train/NoisyLR/001742.npy,data/raw/train/GT/001742.npy,128->256,cluster_0
data/raw/train/NoisyLR/001743.npy,data/raw/train/GT/001743.npy,128->256,cluster_0
data/raw/train/NoisyLR/001745.npy,data/raw/train/GT/001745.npy,128->256,cluster_1
data/raw/train/NoisyLR/001746.npy,data/raw/train/GT/001746.npy,128->256,cluster_1
data/raw/train/NoisyLR/001748.npy,data/raw/train/GT/001748.npy,128->256,cluster_0
data/raw/train/NoisyLR/001749.npy,data/raw/train/GT/001749.npy,128->256,cluster_1
data/raw/train/NoisyLR/001750.npy,data/raw/train/GT/001750.npy,128->256,cluster_1
data/raw/train/NoisyLR/001751.npy,data/raw/train/GT/001751.npy,128->256,cluster_1
data/raw/train/NoisyLR/001752.npy,data/raw/train/GT/001752.npy,128->256,cluster_1
data/raw/train/NoisyLR/001755.npy,data/raw/train/GT/001755.npy,128->256,cluster_2
data/raw/train/NoisyLR/001756.npy,data/raw/train/GT/001756.npy,128->256,cluster_0
data/raw/train/NoisyLR/001757.npy,data/raw/train/GT/001757.npy,128->256,cluster_0
data/raw/train/NoisyLR/001758.npy,data/raw/train/GT/001758.npy,128->256,cluster_0
data/raw/train/NoisyLR/001759.npy,data/raw/train/GT/001759.npy,128->256,cluster_0
data/raw/train/NoisyLR/001760.npy,data/raw/train/GT/001760.npy,128->256,cluster_2
data/raw/train/NoisyLR/001761.npy,data/raw/train/GT/001761.npy,128->256,cluster_0
data/raw/train/NoisyLR/001762.npy,data/raw/train/GT/001762.npy,128->256,cluster_0
data/raw/train/NoisyLR/001763.npy,data/raw/train/GT/001763.npy,128->256,cluster_0
data/raw/train/NoisyLR/001764.npy,data/raw/train/GT/001764.npy,128->256,cluster_1
data/raw/train/NoisyLR/001768.npy,data/raw/train/GT/001768.npy,128->256,cluster_1
data/raw/train/NoisyLR/001769.npy,data/raw/train/GT/001769.npy,128->256,cluster_1
data/raw/train/NoisyLR/001770.npy,data/raw/train/GT/001770.npy,128->256,cluster_1
data/raw/train/NoisyLR/001771.npy,data/raw/train/GT/001771.npy,128->256,cluster_1
data/raw/train/NoisyLR/001773.npy,data/raw/train/GT/001773.npy,128->256,cluster_0
data/raw/train/NoisyLR/001774.npy,data/raw/train/GT/001774.npy,128->256,cluster_0
data/raw/train/NoisyLR/001775.npy,data/raw/train/GT/001775.npy,128->256,cluster_0
data/raw/train/NoisyLR/001779.npy,data/raw/train/GT/001779.npy,128->256,cluster_2
data/raw/train/NoisyLR/001780.npy,data/raw/train/GT/001780.npy,128->256,cluster_1
data/raw/train/NoisyLR/001781.npy,data/raw/train/GT/001781.npy,128->256,cluster_1
data/raw/train/NoisyLR/001782.npy,data/raw/train/GT/001782.npy,128->256,cluster_1
data/raw/train/NoisyLR/001783.npy,data/raw/train/GT/001783.npy,128->256,cluster_1
data/raw/train/NoisyLR/001784.npy,data/raw/train/GT/001784.npy,128->256,cluster_0
data/raw/train/NoisyLR/001787.npy,data/raw/train/GT/001787.npy,128->256,cluster_2
data/raw/train/NoisyLR/001788.npy,data/raw/train/GT/001788.npy,128->256,cluster_0
data/raw/train/NoisyLR/001789.npy,data/raw/train/GT/001789.npy,128->256,cluster_1
data/raw/train/NoisyLR/001790.npy,data/raw/train/GT/001790.npy,128->256,cluster_1
data/raw/train/NoisyLR/001791.npy,data/raw/train/GT/001791.npy,128->256,cluster_1
data/raw/train/NoisyLR/001792.npy,data/raw/train/GT/001792.npy,128->256,cluster_0
data/raw/train/NoisyLR/001793.npy,data/raw/train/GT/001793.npy,128->256,cluster_1
data/raw/train/NoisyLR/001794.npy,data/raw/train/GT/001794.npy,128->256,cluster_1
data/raw/train/NoisyLR/001795.npy,data/raw/train/GT/001795.npy,128->256,cluster_1
data/raw/train/NoisyLR/001796.npy,data/raw/train/GT/001796.npy,128->256,cluster_0
data/raw/train/NoisyLR/001799.npy,data/raw/train/GT/001799.npy,128->256,cluster_2
data/raw/train/NoisyLR/001800.npy,data/raw/train/GT/001800.npy,128->256,cluster_0
data/raw/train/NoisyLR/001801.npy,data/raw/train/GT/001801.npy,128->256,cluster_0
data/raw/train/NoisyLR/001802.npy,data/raw/train/GT/001802.npy,128->256,cluster_0
data/raw/train/NoisyLR/001803.npy,data/raw/train/GT/001803.npy,128->256,cluster_0
data/raw/train/NoisyLR/001804.npy,data/raw/train/GT/001804.npy,128->256,cluster_1
data/raw/train/NoisyLR/001805.npy,data/raw/train/GT/001805.npy,128->256,cluster_2
data/raw/train/NoisyLR/001806.npy,data/raw/train/GT/001806.npy,128->256,cluster_2
data/raw/train/NoisyLR/001807.npy,data/raw/train/GT/001807.npy,128->256,cluster_2
data/raw/train/NoisyLR/001808.npy,data/raw/train/GT/001808.npy,128->256,cluster_2
data/raw/train/NoisyLR/001809.npy,data/raw/train/GT/001809.npy,128->256,cluster_0
data/raw/train/NoisyLR/001810.npy,data/raw/train/GT/001810.npy,128->256,cluster_0
data/raw/train/NoisyLR/001811.npy,data/raw/train/GT/001811.npy,128->256,cluster_0
data/raw/train/NoisyLR/001812.npy,data/raw/train/GT/001812.npy,128->256,cluster_2
data/raw/train/NoisyLR/001813.npy,data/raw/train/GT/001813.npy,128->256,cluster_2
data/raw/train/NoisyLR/001815.npy,data/raw/train/GT/001815.npy,128->256,cluster_1
data/raw/train/NoisyLR/001817.npy,data/raw/train/GT/001817.npy,128->256,cluster_0
data/raw/train/NoisyLR/001818.npy,data/raw/train/GT/001818.npy,128->256,cluster_2
data/raw/train/NoisyLR/001820.npy,data/raw/train/GT/001820.npy,128->256,cluster_1
data/raw/train/NoisyLR/001823.npy,data/raw/train/GT/001823.npy,128->256,cluster_2
data/raw/train/NoisyLR/001825.npy,data/raw/train/GT/001825.npy,128->256,cluster_0
data/raw/train/NoisyLR/001826.npy,data/raw/train/GT/001826.npy,128->256,cluster_0
data/raw/train/NoisyLR/001827.npy,data/raw/train/GT/001827.npy,128->256,cluster_0
data/raw/train/NoisyLR/001830.npy,data/raw/train/GT/001830.npy,128->256,cluster_2
data/raw/train/NoisyLR/001831.npy,data/raw/train/GT/001831.npy,128->256,cluster_2
data/raw/train/NoisyLR/001832.npy,data/raw/train/GT/001832.npy,128->256,cluster_2
data/raw/train/NoisyLR/001833.npy,data/raw/train/GT/001833.npy,128->256,cluster_0
data/raw/train/NoisyLR/001834.npy,data/raw/train/GT/001834.npy,128->256,cluster_0
data/raw/train/NoisyLR/001835.npy,data/raw/train/GT/001835.npy,128->256,cluster_0
data/raw/train/NoisyLR/001836.npy,data/raw/train/GT/001836.npy,128->256,cluster_0
data/raw/train/NoisyLR/001837.npy,data/raw/train/GT/001837.npy,128->256,cluster_0
data/raw/train/NoisyLR/001838.npy,data/raw/train/GT/001838.npy,128->256,cluster_0
data/raw/train/NoisyLR/001839.npy,data/raw/train/GT/001839.npy,128->256,cluster_0
data/raw/train/NoisyLR/001840.npy,data/raw/train/GT/001840.npy,128->256,cluster_1
data/raw/train/NoisyLR/001841.npy,data/raw/train/GT/001841.npy,128->256,cluster_2
data/raw/train/NoisyLR/001842.npy,data/raw/train/GT/001842.npy,128->256,cluster_2
data/raw/train/NoisyLR/001843.npy,data/raw/train/GT/001843.npy,128->256,cluster_0
data/raw/train/NoisyLR/001844.npy,data/raw/train/GT/001844.npy,128->256,cluster_1
data/raw/train/NoisyLR/001845.npy,data/raw/train/GT/001845.npy,128->256,cluster_0
data/raw/train/NoisyLR/001846.npy,data/raw/train/GT/001846.npy,128->256,cluster_0
data/raw/train/NoisyLR/001847.npy,data/raw/train/GT/001847.npy,128->256,cluster_0
data/raw/train/NoisyLR/001849.npy,data/raw/train/GT/001849.npy,128->256,cluster_1
data/raw/train/NoisyLR/001850.npy,data/raw/train/GT/001850.npy,128->256,cluster_1
data/raw/train/NoisyLR/001851.npy,data/raw/train/GT/001851.npy,128->256,cluster_1
data/raw/train/NoisyLR/001852.npy,data/raw/train/GT/001852.npy,128->256,cluster_1
data/raw/train/NoisyLR/001853.npy,data/raw/train/GT/001853.npy,128->256,cluster_2
data/raw/train/NoisyLR/001856.npy,data/raw/train/GT/001856.npy,128->256,cluster_0
data/raw/train/NoisyLR/001857.npy,data/raw/train/GT/001857.npy,128->256,cluster_1
data/raw/train/NoisyLR/001858.npy,data/raw/train/GT/001858.npy,128->256,cluster_2
data/raw/train/NoisyLR/001859.npy,data/raw/train/GT/001859.npy,128->256,cluster_1
data/raw/train/NoisyLR/001861.npy,data/raw/train/GT/001861.npy,128->256,cluster_2
data/raw/train/NoisyLR/001862.npy,data/raw/train/GT/001862.npy,128->256,cluster_1
data/raw/train/NoisyLR/001863.npy,data/raw/train/GT/001863.npy,128->256,cluster_2
data/raw/train/NoisyLR/001865.npy,data/raw/train/GT/001865.npy,128->256,cluster_1
data/raw/train/NoisyLR/001866.npy,data/raw/train/GT/001866.npy,128->256,cluster_1
data/raw/train/NoisyLR/001867.npy,data/raw/train/GT/001867.npy,128->256,cluster_1
data/raw/train/NoisyLR/001868.npy,data/raw/train/GT/001868.npy,128->256,cluster_2
data/raw/train/NoisyLR/001869.npy,data/raw/train/GT/001869.npy,128->256,cluster_1
data/raw/train/NoisyLR/001870.npy,data/raw/train/GT/001870.npy,128->256,cluster_1
data/raw/train/NoisyLR/001871.npy,data/raw/train/GT/001871.npy,128->256,cluster_1
data/raw/train/NoisyLR/001872.npy,data/raw/train/GT/001872.npy,128->256,cluster_0
data/raw/train/NoisyLR/001873.npy,data/raw/train/GT/001873.npy,128->256,cluster_0
data/raw/train/NoisyLR/001874.npy,data/raw/train/GT/001874.npy,128->256,cluster_0
data/raw/train/NoisyLR/001875.npy,data/raw/train/GT/001875.npy,128->256,cluster_0
data/raw/train/NoisyLR/001876.npy,data/raw/train/GT/001876.npy,128->256,cluster_2
data/raw/train/NoisyLR/001877.npy,data/raw/train/GT/001877.npy,128->256,cluster_2
data/raw/train/NoisyLR/001878.npy,data/raw/train/GT/001878.npy,128->256,cluster_2
data/raw/train/NoisyLR/001879.npy,data/raw/train/GT/001879.npy,128->256,cluster_2
data/raw/train/NoisyLR/001880.npy,data/raw/train/GT/001880.npy,128->256,cluster_1
data/raw/train/NoisyLR/001881.npy,data/raw/train/GT/001881.npy,128->256,cluster_1
data/raw/train/NoisyLR/001882.npy,data/raw/train/GT/001882.npy,128->256,cluster_1
data/raw/train/NoisyLR/001883.npy,data/raw/train/GT/001883.npy,128->256,cluster_1
data/raw/train/NoisyLR/001884.npy,data/raw/train/GT/001884.npy,128->256,cluster_1
data/raw/train/NoisyLR/001885.npy,data/raw/train/GT/001885.npy,128->256,cluster_1
data/raw/train/NoisyLR/001886.npy,data/raw/train/GT/001886.npy,128->256,cluster_1
data/raw/train/NoisyLR/001887.npy,data/raw/train/GT/001887.npy,128->256,cluster_1
data/raw/train/NoisyLR/001888.npy,data/raw/train/GT/001888.npy,128->256,cluster_0
data/raw/train/NoisyLR/001889.npy,data/raw/train/GT/001889.npy,128->256,cluster_2
data/raw/train/NoisyLR/001890.npy,data/raw/train/GT/001890.npy,128->256,cluster_2
data/raw/train/NoisyLR/001892.npy,data/raw/train/GT/001892.npy,128->256,cluster_1
data/raw/train/NoisyLR/001893.npy,data/raw/train/GT/001893.npy,128->256,cluster_2
data/raw/train/NoisyLR/001894.npy,data/raw/train/GT/001894.npy,128->256,cluster_2
data/raw/train/NoisyLR/001895.npy,data/raw/train/GT/001895.npy,128->256,cluster_2
data/raw/train/NoisyLR/001896.npy,data/raw/train/GT/001896.npy,128->256,cluster_2
data/raw/train/NoisyLR/001897.npy,data/raw/train/GT/001897.npy,128->256,cluster_1
data/raw/train/NoisyLR/001898.npy,data/raw/train/GT/001898.npy,128->256,cluster_1
data/raw/train/NoisyLR/001899.npy,data/raw/train/GT/001899.npy,128->256,cluster_1
data/raw/train/NoisyLR/001900.npy,data/raw/train/GT/001900.npy,128->256,cluster_0
data/raw/train/NoisyLR/001902.npy,data/raw/train/GT/001902.npy,128->256,cluster_0
data/raw/train/NoisyLR/001904.npy,data/raw/train/GT/001904.npy,128->256,cluster_2
data/raw/train/NoisyLR/001905.npy,data/raw/train/GT/001905.npy,128->256,cluster_1
data/raw/train/NoisyLR/001906.npy,data/raw/train/GT/001906.npy,128->256,cluster_1
data/raw/train/NoisyLR/001907.npy,data/raw/train/GT/001907.npy,128->256,cluster_1
data/raw/train/NoisyLR/001909.npy,data/raw/train/GT/001909.npy,128->256,cluster_0
data/raw/train/NoisyLR/001910.npy,data/raw/train/GT/001910.npy,128->256,cluster_0
data/raw/train/NoisyLR/001911.npy,data/raw/train/GT/001911.npy,128->256,cluster_0
data/raw/train/NoisyLR/001912.npy,data/raw/train/GT/001912.npy,128->256,cluster_2
data/raw/train/NoisyLR/001913.npy,data/raw/train/GT/001913.npy,128->256,cluster_0
data/raw/train/NoisyLR/001914.npy,data/raw/train/GT/001914.npy,128->256,cluster_0
data/raw/train/NoisyLR/001915.npy,data/raw/train/GT/001915.npy,128->256,cluster_0
data/raw/train/NoisyLR/001916.npy,data/raw/train/GT/001916.npy,128->256,cluster_1
data/raw/train/NoisyLR/001917.npy,data/raw/train/GT/001917.npy,128->256,cluster_0
data/raw/train/NoisyLR/001918.npy,data/raw/train/GT/001918.npy,128->256,cluster_0
data/raw/train/NoisyLR/001919.npy,data/raw/train/GT/001919.npy,128->256,cluster_0
data/raw/train/NoisyLR/001920.npy,data/raw/train/GT/001920.npy,128->256,cluster_0
data/raw/train/NoisyLR/001921.npy,data/raw/train/GT/001921.npy,128->256,cluster_2
data/raw/train/NoisyLR/001922.npy,data/raw/train/GT/001922.npy,128->256,cluster_2
data/raw/train/NoisyLR/001925.npy,data/raw/train/GT/001925.npy,128->256,cluster_1
data/raw/train/NoisyLR/001926.npy,data/raw/train/GT/001926.npy,128->256,cluster_1
data/raw/train/NoisyLR/001927.npy,data/raw/train/GT/001927.npy,128->256,cluster_1
data/raw/train/NoisyLR/001928.npy,data/raw/train/GT/001928.npy,128->256,cluster_2
data/raw/train/NoisyLR/001929.npy,data/raw/train/GT/001929.npy,128->256,cluster_0
data/raw/train/NoisyLR/001930.npy,data/raw/train/GT/001930.npy,128->256,cluster_0
data/raw/train/NoisyLR/001931.npy,data/raw/train/GT/001931.npy,128->256,cluster_0
data/raw/train/NoisyLR/001932.npy,data/raw/train/GT/001932.npy,128->256,cluster_1
data/raw/train/NoisyLR/001933.npy,data/raw/train/GT/001933.npy,128->256,cluster_1
data/raw/train/NoisyLR/001934.npy,data/raw/train/GT/001934.npy,128->256,cluster_1
data/raw/train/NoisyLR/001935.npy,data/raw/train/GT/001935.npy,128->256,cluster_1
data/raw/train/NoisyLR/001936.npy,data/raw/train/GT/001936.npy,128->256,cluster_1
data/raw/train/NoisyLR/001937.npy,data/raw/train/GT/001937.npy,128->256,cluster_1
data/raw/train/NoisyLR/001938.npy,data/raw/train/GT/001938.npy,128->256,cluster_1
data/raw/train/NoisyLR/001939.npy,data/raw/train/GT/001939.npy,128->256,cluster_1
data/raw/train/NoisyLR/001940.npy,data/raw/train/GT/001940.npy,128->256,cluster_0
data/raw/train/NoisyLR/001941.npy,data/raw/train/GT/001941.npy,128->256,cluster_0
data/raw/train/NoisyLR/001942.npy,data/raw/train/GT/001942.npy,128->256,cluster_0
data/raw/train/NoisyLR/001943.npy,data/raw/train/GT/001943.npy,128->256,cluster_0
data/raw/train/NoisyLR/001944.npy,data/raw/train/GT/001944.npy,128->256,cluster_0
data/raw/train/NoisyLR/001945.npy,data/raw/train/GT/001945.npy,128->256,cluster_2
data/raw/train/NoisyLR/001948.npy,data/raw/train/GT/001948.npy,128->256,cluster_0
data/raw/train/NoisyLR/001949.npy,data/raw/train/GT/001949.npy,128->256,cluster_2
data/raw/train/NoisyLR/001950.npy,data/raw/train/GT/001950.npy,128->256,cluster_2
data/raw/train/NoisyLR/001953.npy,data/raw/train/GT/001953.npy,128->256,cluster_0
data/raw/train/NoisyLR/001954.npy,data/raw/train/GT/001954.npy,128->256,cluster_0
data/raw/train/NoisyLR/001955.npy,data/raw/train/GT/001955.npy,128->256,cluster_0
data/raw/train/NoisyLR/001956.npy,data/raw/train/GT/001956.npy,128->256,cluster_0
data/raw/train/NoisyLR/001960.npy,data/raw/train/GT/001960.npy,128->256,cluster_0
data/raw/train/NoisyLR/001961.npy,data/raw/train/GT/001961.npy,128->256,cluster_2
data/raw/train/NoisyLR/001963.npy,data/raw/train/GT/001963.npy,128->256,cluster_2
data/raw/train/NoisyLR/001964.npy,data/raw/train/GT/001964.npy,128->256,cluster_2
data/raw/train/NoisyLR/001965.npy,data/raw/train/GT/001965.npy,128->256,cluster_2
data/raw/train/NoisyLR/001966.npy,data/raw/train/GT/001966.npy,128->256,cluster_2
data/raw/train/NoisyLR/001967.npy,data/raw/train/GT/001967.npy,128->256,cluster_2
data/raw/train/NoisyLR/001968.npy,data/raw/train/GT/001968.npy,128->256,cluster_2
data/raw/train/NoisyLR/001969.npy,data/raw/train/GT/001969.npy,128->256,cluster_1
data/raw/train/NoisyLR/001970.npy,data/raw/train/GT/001970.npy,128->256,cluster_1
data/raw/train/NoisyLR/001971.npy,data/raw/train/GT/001971.npy,128->256,cluster_1
data/raw/train/NoisyLR/001972.npy,data/raw/train/GT/001972.npy,128->256,cluster_2
data/raw/train/NoisyLR/001974.npy,data/raw/train/GT/001974.npy,128->256,cluster_0
data/raw/train/NoisyLR/001975.npy,data/raw/train/GT/001975.npy,128->256,cluster_0
data/raw/train/NoisyLR/001976.npy,data/raw/train/GT/001976.npy,128->256,cluster_1
data/raw/train/NoisyLR/001977.npy,data/raw/train/GT/001977.npy,128->256,cluster_1
data/raw/train/NoisyLR/001978.npy,data/raw/train/GT/001978.npy,128->256,cluster_1
data/raw/train/NoisyLR/001979.npy,data/raw/train/GT/001979.npy,128->256,cluster_1
data/raw/train/NoisyLR/001980.npy,data/raw/train/GT/001980.npy,128->256,cluster_0
data/raw/train/NoisyLR/001982.npy,data/raw/train/GT/001982.npy,128->256,cluster_2
data/raw/train/NoisyLR/001983.npy,data/raw/train/GT/001983.npy,128->256,cluster_2
data/raw/train/NoisyLR/001985.npy,data/raw/train/GT/001985.npy,128->256,cluster_1
data/raw/train/NoisyLR/001986.npy,data/raw/train/GT/001986.npy,128->256,cluster_1
data/raw/train/NoisyLR/001987.npy,data/raw/train/GT/001987.npy,128->256,cluster_1
data/raw/train/NoisyLR/001988.npy,data/raw/train/GT/001988.npy,128->256,cluster_1
data/raw/train/NoisyLR/001989.npy,data/raw/train/GT/001989.npy,128->256,cluster_2
data/raw/train/NoisyLR/001991.npy,data/raw/train/GT/001991.npy,128->256,cluster_2
data/raw/train/NoisyLR/001992.npy,data/raw/train/GT/001992.npy,128->256,cluster_1
data/raw/train/NoisyLR/001993.npy,data/raw/train/GT/001993.npy,128->256,cluster_0
data/raw/train/NoisyLR/001994.npy,data/raw/train/GT/001994.npy,128->256,cluster_0
data/raw/train/NoisyLR/001995.npy,data/raw/train/GT/001995.npy,128->256,cluster_2
data/raw/train/NoisyLR/001996.npy,data/raw/train/GT/001996.npy,128->256,cluster_2
data/raw/train/NoisyLR/001997.npy,data/raw/train/GT/001997.npy,128->256,cluster_0
data/raw/train/NoisyLR/001998.npy,data/raw/train/GT/001998.npy,128->256,cluster_0
data/raw/train/NoisyLR/001999.npy,data/raw/train/GT/001999.npy,128->256,cluster_0
data/raw/train/NoisyLR/002002.npy,data/raw/train/GT/002002.npy,128->256,cluster_2
data/raw/train/NoisyLR/002003.npy,data/raw/train/GT/002003.npy,128->256,cluster_2
data/raw/train/NoisyLR/002004.npy,data/raw/train/GT/002004.npy,128->256,cluster_0
data/raw/train/NoisyLR/002005.npy,data/raw/train/GT/002005.npy,128->256,cluster_0
data/raw/train/NoisyLR/002006.npy,data/raw/train/GT/002006.npy,128->256,cluster_0
data/raw/train/NoisyLR/002007.npy,data/raw/train/GT/002007.npy,128->256,cluster_0
data/raw/train/NoisyLR/002008.npy,data/raw/train/GT/002008.npy,128->256,cluster_1
data/raw/train/NoisyLR/002009.npy,data/raw/train/GT/002009.npy,128->256,cluster_1
data/raw/train/NoisyLR/002011.npy,data/raw/train/GT/002011.npy,128->256,cluster_1
data/raw/train/NoisyLR/002014.npy,data/raw/train/GT/002014.npy,128->256,cluster_0
data/raw/train/NoisyLR/002015.npy,data/raw/train/GT/002015.npy,128->256,cluster_0
data/raw/train/NoisyLR/002016.npy,data/raw/train/GT/002016.npy,128->256,cluster_1
data/raw/train/NoisyLR/002017.npy,data/raw/train/GT/002017.npy,128->256,cluster_2
data/raw/train/NoisyLR/002020.npy,data/raw/train/GT/002020.npy,128->256,cluster_0
data/raw/train/NoisyLR/002021.npy,data/raw/train/GT/002021.npy,128->256,cluster_1
data/raw/train/NoisyLR/002022.npy,data/raw/train/GT/002022.npy,128->256,cluster_1
data/raw/train/NoisyLR/002023.npy,data/raw/train/GT/002023.npy,128->256,cluster_1
data/raw/train/NoisyLR/002024.npy,data/raw/train/GT/002024.npy,128->256,cluster_2
data/raw/train/NoisyLR/002025.npy,data/raw/train/GT/002025.npy,128->256,cluster_1
data/raw/train/NoisyLR/002026.npy,data/raw/train/GT/002026.npy,128->256,cluster_1
data/raw/train/NoisyLR/002027.npy,data/raw/train/GT/002027.npy,128->256,cluster_1
data/raw/train/NoisyLR/002028.npy,data/raw/train/GT/002028.npy,128->256,cluster_2
data/raw/train/NoisyLR/002029.npy,data/raw/train/GT/002029.npy,128->256,cluster_1
data/raw/train/NoisyLR/002030.npy,data/raw/train/GT/002030.npy,128->256,cluster_1
data/raw/train/NoisyLR/002031.npy,data/raw/train/GT/002031.npy,128->256,cluster_1
data/raw/train/NoisyLR/002033.npy,data/raw/train/GT/002033.npy,128->256,cluster_0
data/raw/train/NoisyLR/002034.npy,data/raw/train/GT/002034.npy,128->256,cluster_0
data/raw/train/NoisyLR/002035.npy,data/raw/train/GT/002035.npy,128->256,cluster_0
data/raw/train/NoisyLR/002036.npy,data/raw/train/GT/002036.npy,128->256,cluster_2
data/raw/train/NoisyLR/002037.npy,data/raw/train/GT/002037.npy,128->256,cluster_2
data/raw/train/NoisyLR/002040.npy,data/raw/train/GT/002040.npy,128->256,cluster_2
data/raw/train/NoisyLR/002041.npy,data/raw/train/GT/002041.npy,128->256,cluster_1
data/raw/train/NoisyLR/002042.npy,data/raw/train/GT/002042.npy,128->256,cluster_1
data/raw/train/NoisyLR/002043.npy,data/raw/train/GT/002043.npy,128->256,cluster_1
data/raw/train/NoisyLR/002044.npy,data/raw/train/GT/002044.npy,128->256,cluster_2
data/raw/train/NoisyLR/002045.npy,data/raw/train/GT/002045.npy,128->256,cluster_1
data/raw/train/NoisyLR/002046.npy,data/raw/train/GT/002046.npy,128->256,cluster_1
data/raw/train/NoisyLR/002047.npy,data/raw/train/GT/002047.npy,128->256,cluster_1
data/raw/train/NoisyLR/002048.npy,data/raw/train/GT/002048.npy,128->256,cluster_0
data/raw/train/NoisyLR/002049.npy,data/raw/train/GT/002049.npy,128->256,cluster_0
data/raw/train/NoisyLR/002050.npy,data/raw/train/GT/002050.npy,128->256,cluster_0
data/raw/train/NoisyLR/002051.npy,data/raw/train/GT/002051.npy,128->256,cluster_0
data/raw/train/NoisyLR/002053.npy,data/raw/train/GT/002053.npy,128->256,cluster_0
data/raw/train/NoisyLR/002054.npy,data/raw/train/GT/002054.npy,128->256,cluster_0
data/raw/train/NoisyLR/002055.npy,data/raw/train/GT/002055.npy,128->256,cluster_0
data/raw/train/NoisyLR/002056.npy,data/raw/train/GT/002056.npy,128->256,cluster_0
data/raw/train/NoisyLR/002057.npy,data/raw/train/GT/002057.npy,128->256,cluster_0
data/raw/train/NoisyLR/002058.npy,data/raw/train/GT/002058.npy,128->256,cluster_0
data/raw/train/NoisyLR/002059.npy,data/raw/train/GT/002059.npy,128->256,cluster_0
data/raw/train/NoisyLR/002061.npy,data/raw/train/GT/002061.npy,128->256,cluster_1
data/raw/train/NoisyLR/002062.npy,data/raw/train/GT/002062.npy,128->256,cluster_1
data/raw/train/NoisyLR/002063.npy,data/raw/train/GT/002063.npy,128->256,cluster_1
data/raw/train/NoisyLR/002064.npy,data/raw/train/GT/002064.npy,128->256,cluster_2
data/raw/train/NoisyLR/002065.npy,data/raw/train/GT/002065.npy,128->256,cluster_2
data/raw/train/NoisyLR/002069.npy,data/raw/train/GT/002069.npy,128->256,cluster_0
data/raw/train/NoisyLR/002070.npy,data/raw/train/GT/002070.npy,128->256,cluster_0
data/raw/train/NoisyLR/002071.npy,data/raw/train/GT/002071.npy,128->256,cluster_0
data/raw/train/NoisyLR/002072.npy,data/raw/train/GT/002072.npy,128->256,cluster_2
data/raw/train/NoisyLR/002074.npy,data/raw/train/GT/002074.npy,128->256,cluster_2
data/raw/train/NoisyLR/002076.npy,data/raw/train/GT/002076.npy,128->256,cluster_1
data/raw/train/NoisyLR/002077.npy,data/raw/train/GT/002077.npy,128->256,cluster_0
data/raw/train/NoisyLR/002078.npy,data/raw/train/GT/002078.npy,128->256,cluster_0
data/raw/train/NoisyLR/002079.npy,data/raw/train/GT/002079.npy,128->256,cluster_0
data/raw/train/NoisyLR/002081.npy,data/raw/train/GT/002081.npy,128->256,cluster_1
data/raw/train/NoisyLR/002082.npy,data/raw/train/GT/002082.npy,128->256,cluster_1
data/raw/train/NoisyLR/002083.npy,data/raw/train/GT/002083.npy,128->256,cluster_1
